Step,Susceptible,Exposed,Infected,Recovered,Dead,Asymptomatic,Vaccinated,ActiveCases,NewInfections,Rt,HouseholdInfections,CommunityInfections,HomeInfections,SchoolInfections,WorkInfections,OtherInfections,MaskProtectedContacts,QuarantinedAgents,DetectedInfected,UndetectedInfected,LockdownActive,LockdownStartStep,SchoolClosedActive,MaskComplianceActive,TestingRateActive,QuarantineComplianceActive,WorkClosedActive,SeniorMobilityActive,ChildMobilityActive,VaccinationCampaignActive,NewVaccinations
0,3122,2,18,0,0,0,1858,20,2,0.1111111111111111,0,2,0,2,0,0,59,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
1,3122,2,18,0,0,0,1858,20,0,0.0,0,0,0,0,0,0,96,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
2,3121,3,18,0,0,0,1858,21,1,0.05555555555555555,0,1,0,1,0,0,112,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
3,3119,5,18,0,0,0,1858,23,2,0.1111111111111111,0,2,0,2,0,0,102,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
4,3119,5,18,0,0,0,1858,23,0,0.0,0,0,0,0,0,0,45,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
5,3118,6,18,0,0,0,1858,24,1,0.05555555555555555,0,1,0,1,0,0,60,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
6,3118,6,18,0,0,0,1858,24,0,0.0,0,0,0,0,0,0,62,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
7,3118,7,18,0,0,0,1857,25,1,0.05555555555555555,0,1,0,1,0,0,99,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
8,3117,8,18,0,0,0,1857,26,1,0.05555555555555555,0,1,0,1,0,0,90,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
9,3117,8,18,0,0,0,1857,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
10,3117,8,18,0,0,0,1857,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
11,3117,8,18,0,0,0,1857,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
12,3117,9,18,0,0,0,1856,27,1,0.05555555555555555,0,1,1,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
13,3117,9,18,0,0,0,1856,27,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
14,3116,10,18,0,0,0,1856,28,1,0.05555555555555555,0,1,1,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
15,3116,10,18,0,0,0,1856,28,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
16,3116,10,18,0,0,0,1856,28,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
17,3116,10,18,0,0,0,1856,28,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
18,3116,10,18,0,0,0,1856,28,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
19,3116,10,18,0,0,0,1856,28,0,0.0,0,0,0,0,0,0,32,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
20,3113,13,18,0,0,0,1856,31,3,0.16666666666666666,0,3,0,3,0,0,99,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
21,3113,14,18,0,0,0,1855,32,1,0.05555555555555555,0,1,0,1,0,0,34,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
22,3113,14,18,0,0,0,1855,32,0,0.0,0,0,0,0,0,0,102,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
23,3113,14,18,0,0,0,1855,32,0,0.0,0,0,0,0,0,0,71,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
24,3113,14,18,0,0,0,1855,32,0,0.0,0,0,0,0,0,0,95,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
25,3113,14,18,0,0,0,1855,32,0,0.0,0,0,0,0,0,0,62,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
26,3113,14,18,0,0,0,1855,32,0,0.0,0,0,0,0,0,0,59,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
27,3112,15,18,0,0,0,1855,33,1,0.05555555555555555,0,1,0,1,0,0,64,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
28,3112,15,18,0,0,0,1855,33,0,0.0,0,0,0,0,0,0,39,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
29,3112,15,18,0,0,0,1855,33,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
30,3112,15,18,0,0,0,1855,33,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
31,3112,15,18,0,0,0,1855,33,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
32,3112,15,18,0,0,0,1855,33,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
33,3112,15,18,0,0,0,1855,33,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
34,3112,15,18,0,0,0,1855,33,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
35,3112,15,18,0,0,0,1855,33,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
36,3112,15,18,0,0,0,1855,33,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
37,3111,16,18,0,0,0,1855,34,1,0.05555555555555555,0,1,1,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
